0.000000e+00 1.000001e+00 -2.000000e+00 4.000007e-01 -2.672611e+00 0.000000e+00
2.000000e-03 1.000000e+00 -2.000001e+00 4.000002e-01 -2.672613e+00 0.000000e+00
4.000000e-03 9.999999e-01 -2.000001e+00 4.000000e-01 -2.672613e+00 0.000000e+00
6.000000e-03 9.999998e-01 -2.000000e+00 4.000001e-01 -2.672612e+00 0.000000e+00
8.000000e-03 1.000000e+00 -1.999999e+00 4.000006e-01 -2.672610e+00 0.000000e+00
1.000000e-02 1.000002e+00 -1.999998e+00 4.000013e-01 -2.672608e+00 0.000000e+00

1.000000e-02 1.000003e+00 -1.999999e+00 4.000010e-01 -2.672611e+00 0.000000e+00
1.200000e-02 1.000003e+00 -1.999997e+00 4.000028e-01 -2.672604e+00 0.000000e+00
1.400000e-02 1.000002e+00 -1.999999e+00 4.000020e-01 -2.672608e+00 0.000000e+00
1.600000e-02 1.000001e+00 -2.000002e+00 4.000003e-01 -2.672616e+00 0.000000e+00
1.800000e-02 1.000000e+00 -2.000003e+00 3.999993e-01 -2.672620e+00 0.000000e+00
2.000000e-02 1.000002e+00 -2.000000e+00 4.000007e-01 -2.672613e+00 0.000000e+00

2.000000e-02 1.000001e+00 -2.000001e+00 4.000012e-01 -2.672611e+00 0.000000e+00
2.200000e-02 1.000000e+00 -2.000002e+00 4.000001e-01 -2.672615e+00 0.000000e+00
2.400000e-02 1.000001e+00 -2.000001e+00 4.000006e-01 -2.672613e+00 0.000000e+00
2.600000e-02 1.000002e+00 -1.999999e+00 4.000016e-01 -2.672608e+00 0.000000e+00
2.800000e-02 1.000002e+00 -1.999998e+00 4.000018e-01 -2.672607e+00 0.000000e+00
3.000000e-02 1.000001e+00 -2.000001e+00 4.000001e-01 -2.672615e+00 0.000000e+00

3.000000e-02 1.000001e+00 -2.000001e+00 4.000003e-01 -2.672613e+00 0.000000e+00
3.200000e-02 1.000000e+00 -2.000001e+00 4.000004e-01 -2.672613e+00 0.000000e+00
3.400000e-02 1.000001e+00 -2.000002e+00 3.999994e-01 -2.672619e+00 0.000000e+00
3.600000e-02 1.000001e+00 -2.000003e+00 3.999987e-01 -2.672623e+00 0.000000e+00
3.800000e-02 9.999999e-01 -2.000003e+00 3.999996e-01 -2.672618e+00 0.000000e+00
4.000000e-02 9.999972e-01 -2.000001e+00 4.000036e-01 -2.672598e+00 0.000000e+00

4.000000e-02 9.999986e-01 -2.000001e+00 4.000007e-01 -2.672610e+00 0.000000e+00
4.200000e-02 1.000000e+00 -2.000000e+00 3.999999e-01 -2.672613e+00 0.000000e+00
4.400000e-02 1.000001e+00 -2.000000e+00 3.999994e-01 -2.672615e+00 0.000000e+00
4.600000e-02 1.000001e+00 -2.000000e+00 3.999992e-01 -2.672616e+00 0.000000e+00
4.800000e-02 1.000000e+00 -2.000001e+00 3.999993e-01 -2.672616e+00 0.000000e+00
5.000000e-02 1.000001e+00 -2.000001e+00 3.999998e-01 -2.672615e+00 0.000000e+00

5.000000e-02 1.000002e+00 -2.000000e+00 3.999996e-01 -2.672617e+00 0.000000e+00
5.200000e-02 1.000006e+00 -1.999996e+00 3.999977e-01 -2.672623e+00 0.000000e+00
5.400000e-02 1.000010e+00 -1.999991e+00 3.999958e-01 -2.672628e+00 0.000000e+00
5.600000e-02 1.000014e+00 -1.999987e+00 3.999939e-01 -2.672634e+00 0.000000e+00
5.800000e-02 1.000018e+00 -1.999983e+00 3.999920e-01 -2.672639e+00 0.000000e+00
6.000000e-02 1.000022e+00 -1.999978e+00 3.999902e-01 -2.672645e+00 0.000000e+00

6.000000e-02 1.000074e+00 -1.999972e+00 4.000076e-01 -2.672649e+00 0.000000e+00
6.200000e-02 9.998051e-01 -1.999771e+00 3.998572e-01 -2.672523e+00 0.000000e+00
6.400000e-02 9.995362e-01 -1.999570e+00 3.997067e-01 -2.672398e+00 0.000000e+00
6.600000e-02 9.992674e-01 -1.999369e+00 3.995561e-01 -2.672273e+00 0.000000e+00
6.800000e-02 9.989985e-01 -1.999167e+00 3.994056e-01 -2.672148e+00 0.000000e+00
7.000000e-02 9.987297e-01 -1.998966e+00 3.992551e-01 -2.672022e+00 0.000000e+00

7.000000e-02 9.972413e-01 -1.997773e+00 3.983895e-01 -2.671334e+00 0.000000e+00
7.200000e-02 9.927905e-01 -1.994465e+00 3.959201e-01 -2.669239e+00 0.000000e+00
7.400000e-02 9.883398e-01 -1.991127e+00 3.934462e-01 -2.667138e+00 0.000000e+00
7.600000e-02 9.838890e-01 -1.987759e+00 3.909680e-01 -2.665031e+00 0.000000e+00
7.800000e-02 9.794383e-01 -1.984361e+00 3.884852e-01 -2.662919e+00 0.000000e+00
8.000000e-02 9.749875e-01 -1.980931e+00 3.859978e-01 -2.660801e+00 0.000000e+00

8.000000e-02 9.716373e-01 -1.978325e+00 3.841285e-01 -2.659179e+00 0.000000e+00
8.200000e-02 9.635116e-01 -1.972208e+00 3.796976e-01 -2.655206e+00 0.000000e+00
8.400000e-02 9.553859e-01 -1.965986e+00 3.752520e-01 -2.651211e+00 0.000000e+00
8.600000e-02 9.472602e-01 -1.959657e+00 3.707913e-01 -2.647195e+00 0.000000e+00
8.800000e-02 9.391345e-01 -1.953219e+00 3.663152e-01 -2.643159e+00 0.000000e+00
9.000000e-02 9.310089e-01 -1.946669e+00 3.618233e-01 -2.639105e+00 0.000000e+00

9.000000e-02 9.293138e-01 -1.945402e+00 3.609549e-01 -2.638153e+00 0.000000e+00
9.200000e-02 9.194530e-01 -1.937743e+00 3.556928e-01 -2.633051e+00 0.000000e+00
9.400000e-02 9.095921e-01 -1.929918e+00 3.504088e-01 -2.627911e+00 0.000000e+00
9.600000e-02 8.997313e-01 -1.921921e+00 3.451019e-01 -2.622734e+00 0.000000e+00
9.800000e-02 8.898704e-01 -1.913747e+00 3.397715e-01 -2.617523e+00 0.000000e+00
1.000000e-01 8.800095e-01 -1.905391e+00 3.344168e-01 -2.612279e+00 0.000000e+00

1.000000e-01 8.793724e-01 -1.905056e+00 3.341909e-01 -2.611758e+00 0.000000e+00
1.020000e-01 8.688795e-01 -1.896575e+00 3.287280e-01 -2.605957e+00 0.000000e+00
1.040000e-01 8.583953e-01 -1.887870e+00 3.232430e-01 -2.600083e+00 0.000000e+00
1.060000e-01 8.479138e-01 -1.878949e+00 3.177307e-01 -2.594162e+00 0.000000e+00
1.080000e-01 8.374287e-01 -1.869815e+00 3.121861e-01 -2.588224e+00 0.000000e+00
1.100000e-01 8.269339e-01 -1.860475e+00 3.066041e-01 -2.582298e+00 0.000000e+00

1.100000e-01 8.268452e-01 -1.860638e+00 3.067223e-01 -2.581888e+00 0.000000e+00
1.120000e-01 8.162888e-01 -1.851688e+00 3.013737e-01 -2.575568e+00 0.000000e+00
1.140000e-01 8.057210e-01 -1.842469e+00 2.959768e-01 -2.569210e+00 0.000000e+00
1.160000e-01 7.951537e-01 -1.833001e+00 2.905491e-01 -2.562798e+00 0.000000e+00
1.180000e-01 7.845988e-01 -1.823304e+00 2.851085e-01 -2.556312e+00 0.000000e+00
1.200000e-01 7.740684e-01 -1.813402e+00 2.796732e-01 -2.549731e+00 0.000000e+00

1.200000e-01 7.742200e-01 -1.813808e+00 2.799121e-01 -2.549463e+00 0.000000e+00
1.220000e-01 7.638590e-01 -1.804512e+00 2.748283e-01 -2.542563e+00 0.000000e+00
1.240000e-01 7.534785e-01 -1.795007e+00 2.696418e-01 -2.535969e+00 0.000000e+00
1.260000e-01 7.430975e-01 -1.785237e+00 2.644204e-01 -2.529341e+00 0.000000e+00
1.280000e-01 7.327350e-01 -1.775146e+00 2.592316e-01 -2.522317e+00 0.000000e+00
1.300000e-01 7.224101e-01 -1.764674e+00 2.541418e-01 -2.514515e+00 0.000000e+00

1.300000e-01 7.226585e-01 -1.765381e+00 2.543764e-01 -2.514794e+00 0.000000e+00
1.320000e-01 7.126128e-01 -1.755866e+00 2.495472e-01 -2.507712e+00 0.000000e+00
1.340000e-01 7.025476e-01 -1.746127e+00 2.446795e-01 -2.500638e+00 0.000000e+00
1.360000e-01 6.924820e-01 -1.736106e+00 2.397842e-01 -2.493481e+00 0.000000e+00
1.380000e-01 6.824352e-01 -1.725742e+00 2.348715e-01 -2.486150e+00 0.000000e+00
1.400000e-01 6.724262e-01 -1.714971e+00 2.299507e-01 -2.478551e+00 0.000000e+00

1.400000e-01 6.726706e-01 -1.715818e+00 2.303041e-01 -2.478321e+00 0.000000e+00
1.420000e-01 6.629973e-01 -1.706147e+00 2.257838e-01 -2.470939e+00 0.000000e+00
1.440000e-01 6.533240e-01 -1.696190e+00 2.212379e-01 -2.463458e+00 0.000000e+00
1.460000e-01 6.436507e-01 -1.685934e+00 2.166653e-01 -2.455879e+00 0.000000e+00
1.480000e-01 6.339774e-01 -1.675365e+00 2.120648e-01 -2.448206e+00 0.000000e+00
1.500000e-01 6.243041e-01 -1.664468e+00 2.074351e-01 -2.440442e+00 0.000000e+00

1.500000e-01 6.245215e-01 -1.665348e+00 2.077971e-01 -2.440029e+00 0.000000e+00
1.520000e-01 6.152621e-01 -1.655528e+00 2.035953e-01 -2.432309e+00 0.000000e+00
1.540000e-01 6.060026e-01 -1.645408e+00 1.993690e-01 -2.424476e+00 0.000000e+00
1.560000e-01 5.967432e-01 -1.634973e+00 1.951171e-01 -2.416533e+00 0.000000e+00
